4096, 2378, 4096
256, 225, 8192
256, 204, 8192
256, 150, 8192
128, 55, 8192
64, 12, 8192
64, 26, 8192
256, 137, 8192
256, 152, 8192
4096, 2300, 12288
4096, 2683, 16384
128, 52, 16384
64, 24, 16384
64, 11, 16384
64, 9, 16384
64, 14, 16384
256, 169, 16384
32, 8, 16384
128, 55, 16384
128, 84, 16384
128, 43, 16384
2048, 1079, 16384
512, 425, 16384
512, 370, 16384
512, 269, 16384
128, 51, 16384
2048, 1995, 20480
2048, 1516, 20480
64, 14, 20480
1024, 598, 20480
